method,level,variant,cluster_size,log10_cluster_size
bertopic_style,fine,bertopic_style_fine,207.0,2.315970345456918
bertopic_style,fine,bertopic_style_fine,73.0,1.863322860120456
bertopic_style,fine,bertopic_style_fine,250.0,2.3979400086720375
bertopic_style,fine,bertopic_style_fine,100.0,2.0
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,120.0,2.0791812460476247
bertopic_style,fine,bertopic_style_fine,64.0,1.806179973983887
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,112.0,2.0492180226701815
bertopic_style,fine,bertopic_style_fine,624.0,2.795184589682424
bertopic_style,fine,bertopic_style_fine,195.0,2.290034611362518
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,749.0,2.8744818176994666
bertopic_style,fine,bertopic_style_fine,91.0,1.9590413923210936
bertopic_style,fine,bertopic_style_fine,114.0,2.0569048513364727
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,61.0,1.7853298350107671
bertopic_style,fine,bertopic_style_fine,87.0,1.9395192526186185
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,82.0,1.9138138523837167
bertopic_style,fine,bertopic_style_fine,125.0,2.0969100130080562
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,245.0,2.3891660843645326
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,94.0,1.9731278535996986
bertopic_style,fine,bertopic_style_fine,126.0,2.100370545117563
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,181.0,2.2576785748691846
bertopic_style,fine,bertopic_style_fine,190.0,2.278753600952829
bertopic_style,fine,bertopic_style_fine,111.0,2.0453229787866576
bertopic_style,fine,bertopic_style_fine,69.0,1.8388490907372552
bertopic_style,fine,bertopic_style_fine,56.0,1.7481880270062005
bertopic_style,fine,bertopic_style_fine,64.0,1.806179973983887
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,357.0,2.552668216112193
bertopic_style,fine,bertopic_style_fine,189.0,2.2764618041732443
bertopic_style,fine,bertopic_style_fine,75.0,1.8750612633917
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,733.0,2.8651039746411278
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,133.0,2.123851640967086
bertopic_style,fine,bertopic_style_fine,129.0,2.110589710299249
bertopic_style,fine,bertopic_style_fine,106.0,2.0253058652647704
bertopic_style,fine,bertopic_style_fine,118.0,2.0718820073061255
bertopic_style,fine,bertopic_style_fine,129.0,2.110589710299249
bertopic_style,fine,bertopic_style_fine,161.0,2.2068258760318495
bertopic_style,fine,bertopic_style_fine,90.0,1.954242509439325
bertopic_style,fine,bertopic_style_fine,446.0,2.649334858712142
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,171.0,2.2329961103921536
bertopic_style,fine,bertopic_style_fine,74.0,1.8692317197309762
bertopic_style,fine,bertopic_style_fine,233.0,2.367355921026019
bertopic_style,fine,bertopic_style_fine,143.0,2.155336037465062
bertopic_style,fine,bertopic_style_fine,377.0,2.576341350205793
bertopic_style,fine,bertopic_style_fine,107.0,2.0293837776852097
bertopic_style,fine,bertopic_style_fine,93.0,1.968482948553935
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,56.0,1.7481880270062005
bertopic_style,fine,bertopic_style_fine,70.0,1.845098040014257
bertopic_style,fine,bertopic_style_fine,547.0,2.737987326333431
bertopic_style,fine,bertopic_style_fine,420.0,2.6232492903979003
bertopic_style,fine,bertopic_style_fine,56.0,1.7481880270062005
bertopic_style,fine,bertopic_style_fine,180.0,2.255272505103306
bertopic_style,fine,bertopic_style_fine,191.0,2.2810333672477277
bertopic_style,fine,bertopic_style_fine,224.0,2.3502480183341627
bertopic_style,fine,bertopic_style_fine,299.0,2.4756711883244296
bertopic_style,fine,bertopic_style_fine,119.0,2.0755469613925306
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,650.0,2.8129133566428557
bertopic_style,fine,bertopic_style_fine,426.0,2.629409599102719
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,209.0,2.3201462861110542
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,262.0,2.4183012913197452
bertopic_style,fine,bertopic_style_fine,75.0,1.8750612633917
bertopic_style,fine,bertopic_style_fine,101.0,2.0043213737826426
bertopic_style,fine,bertopic_style_fine,67.0,1.8260748027008264
bertopic_style,fine,bertopic_style_fine,235.0,2.3710678622717363
bertopic_style,fine,bertopic_style_fine,225.0,2.3521825181113627
bertopic_style,fine,bertopic_style_fine,321.0,2.506505032404872
bertopic_style,fine,bertopic_style_fine,597.0,2.775974331129369
bertopic_style,fine,bertopic_style_fine,93.0,1.968482948553935
bertopic_style,fine,bertopic_style_fine,951.0,2.978180516937414
bertopic_style,fine,bertopic_style_fine,272.0,2.4345689040341987
bertopic_style,fine,bertopic_style_fine,431.0,2.6344772701607315
bertopic_style,fine,bertopic_style_fine,57.0,1.7558748556724915
bertopic_style,fine,bertopic_style_fine,53.0,1.724275869600789
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,50.0,1.6989700043360187
bertopic_style,fine,bertopic_style_fine,196.0,2.292256071356476
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,107.0,2.0293837776852097
bertopic_style,fine,bertopic_style_fine,244.0,2.387389826338729
bertopic_style,fine,bertopic_style_fine,158.0,2.1986570869544226
bertopic_style,fine,bertopic_style_fine,53.0,1.724275869600789
bertopic_style,fine,bertopic_style_fine,79.0,1.8976270912904414
bertopic_style,fine,bertopic_style_fine,369.0,2.56702636615906
bertopic_style,fine,bertopic_style_fine,256.0,2.4082399653118496
bertopic_style,fine,bertopic_style_fine,102.0,2.0086001717619175
bertopic_style,fine,bertopic_style_fine,369.0,2.56702636615906
bertopic_style,fine,bertopic_style_fine,116.0,2.0644579892269186
bertopic_style,fine,bertopic_style_fine,162.0,2.2095150145426308
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,213.0,2.3283796034387376
bertopic_style,fine,bertopic_style_fine,72.0,1.8573324964312685
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,170.0,2.230448921378274
bertopic_style,fine,bertopic_style_fine,486.0,2.6866362692622934
bertopic_style,fine,bertopic_style_fine,880.0,2.9444826721501687
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,111.0,2.0453229787866576
bertopic_style,fine,bertopic_style_fine,75.0,1.8750612633917
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,141.0,2.1492191126553797
bertopic_style,fine,bertopic_style_fine,125.0,2.0969100130080562
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,115.0,2.060697840353612
bertopic_style,fine,bertopic_style_fine,109.0,2.037426497940624
bertopic_style,fine,bertopic_style_fine,189.0,2.2764618041732443
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,1014.0,3.0060379549973173
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,191.0,2.2810333672477277
bertopic_style,fine,bertopic_style_fine,80.0,1.9030899869919435
bertopic_style,fine,bertopic_style_fine,322.0,2.507855871695831
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,128.0,2.1072099696478683
bertopic_style,fine,bertopic_style_fine,122.0,2.0863598306747484
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,78.0,1.8920946026904804
bertopic_style,fine,bertopic_style_fine,1256.0,3.0989896394011773
bertopic_style,fine,bertopic_style_fine,142.0,2.1522883443830563
bertopic_style,fine,bertopic_style_fine,83.0,1.919078092376074
bertopic_style,fine,bertopic_style_fine,186.0,2.2695129442179165
bertopic_style,fine,bertopic_style_fine,199.0,2.298853076409707
bertopic_style,fine,bertopic_style_fine,268.0,2.428134794028789
bertopic_style,fine,bertopic_style_fine,109.0,2.037426497940624
bertopic_style,fine,bertopic_style_fine,298.0,2.4742162640762553
bertopic_style,fine,bertopic_style_fine,129.0,2.110589710299249
bertopic_style,fine,bertopic_style_fine,323.0,2.509202522331103
bertopic_style,fine,bertopic_style_fine,72.0,1.8573324964312685
bertopic_style,fine,bertopic_style_fine,101.0,2.0043213737826426
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,84.0,1.9242792860618816
bertopic_style,fine,bertopic_style_fine,79.0,1.8976270912904414
bertopic_style,fine,bertopic_style_fine,789.0,2.89707700320942
bertopic_style,fine,bertopic_style_fine,95.0,1.9777236052888478
bertopic_style,fine,bertopic_style_fine,141.0,2.1492191126553797
bertopic_style,fine,bertopic_style_fine,801.0,2.9036325160842376
bertopic_style,fine,bertopic_style_fine,347.0,2.5403294747908736
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,103.0,2.012837224705172
bertopic_style,fine,bertopic_style_fine,249.0,2.3961993470957363
bertopic_style,fine,bertopic_style_fine,110.0,2.041392685158225
bertopic_style,fine,bertopic_style_fine,678.0,2.8312296938670634
bertopic_style,fine,bertopic_style_fine,112.0,2.0492180226701815
bertopic_style,fine,bertopic_style_fine,877.0,2.9429995933660407
bertopic_style,fine,bertopic_style_fine,184.0,2.2648178230095364
bertopic_style,fine,bertopic_style_fine,72.0,1.8573324964312685
bertopic_style,fine,bertopic_style_fine,57.0,1.7558748556724915
bertopic_style,fine,bertopic_style_fine,603.0,2.780317312140151
bertopic_style,fine,bertopic_style_fine,79.0,1.8976270912904414
bertopic_style,fine,bertopic_style_fine,111.0,2.0453229787866576
bertopic_style,fine,bertopic_style_fine,97.0,1.9867717342662448
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,137.0,2.1367205671564067
bertopic_style,fine,bertopic_style_fine,152.0,2.1818435879447726
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,370.0,2.568201724066995
bertopic_style,fine,bertopic_style_fine,67.0,1.8260748027008264
bertopic_style,fine,bertopic_style_fine,169.0,2.2278867046136734
bertopic_style,fine,bertopic_style_fine,63.0,1.7993405494535817
bertopic_style,fine,bertopic_style_fine,67.0,1.8260748027008264
bertopic_style,fine,bertopic_style_fine,312.0,2.494154594018443
bertopic_style,fine,bertopic_style_fine,56.0,1.7481880270062005
bertopic_style,fine,bertopic_style_fine,81.0,1.9084850188786497
bertopic_style,fine,bertopic_style_fine,248.0,2.3944516808262164
bertopic_style,fine,bertopic_style_fine,200.0,2.3010299956639813
bertopic_style,fine,bertopic_style_fine,223.0,2.3483048630481607
bertopic_style,fine,bertopic_style_fine,109.0,2.037426497940624
bertopic_style,fine,bertopic_style_fine,95.0,1.9777236052888478
bertopic_style,fine,bertopic_style_fine,83.0,1.919078092376074
bertopic_style,fine,bertopic_style_fine,211.0,2.3242824552976926
bertopic_style,fine,bertopic_style_fine,371.0,2.569373909615046
bertopic_style,fine,bertopic_style_fine,117.0,2.0681858617461617
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,110.0,2.041392685158225
bertopic_style,fine,bertopic_style_fine,76.0,1.8808135922807914
bertopic_style,fine,bertopic_style_fine,62.0,1.792391689498254
bertopic_style,fine,bertopic_style_fine,174.0,2.2405492482826
bertopic_style,fine,bertopic_style_fine,384.0,2.584331224367531
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,117.0,2.0681858617461617
bertopic_style,fine,bertopic_style_fine,95.0,1.9777236052888478
bertopic_style,fine,bertopic_style_fine,113.0,2.0530784434834195
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,103.0,2.012837224705172
bertopic_style,fine,bertopic_style_fine,134.0,2.1271047983648077
bertopic_style,fine,bertopic_style_fine,622.0,2.7937903846908188
bertopic_style,fine,bertopic_style_fine,71.0,1.8512583487190752
bertopic_style,fine,bertopic_style_fine,325.0,2.5118833609788744
bertopic_style,fine,bertopic_style_fine,524.0,2.7193312869837265
bertopic_style,fine,bertopic_style_fine,129.0,2.110589710299249
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,96.0,1.9822712330395684
bertopic_style,fine,bertopic_style_fine,59.0,1.7708520116421442
bertopic_style,fine,bertopic_style_fine,83.0,1.919078092376074
bertopic_style,fine,bertopic_style_fine,83.0,1.919078092376074
bertopic_style,fine,bertopic_style_fine,61.0,1.7853298350107671
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,91.0,1.9590413923210936
bertopic_style,fine,bertopic_style_fine,154.0,2.187520720836463
bertopic_style,fine,bertopic_style_fine,105.0,2.0211892990699383
bertopic_style,fine,bertopic_style_fine,455.0,2.6580113966571126
bertopic_style,fine,bertopic_style_fine,157.0,2.1958996524092336
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,84.0,1.9242792860618816
bertopic_style,fine,bertopic_style_fine,334.0,2.5237464668115646
bertopic_style,fine,bertopic_style_fine,979.0,2.9907826918031377
bertopic_style,fine,bertopic_style_fine,546.0,2.7371926427047373
bertopic_style,fine,bertopic_style_fine,86.0,1.9344984512435677
bertopic_style,fine,bertopic_style_fine,76.0,1.8808135922807914
bertopic_style,fine,bertopic_style_fine,115.0,2.060697840353612
bertopic_style,fine,bertopic_style_fine,157.0,2.1958996524092336
bertopic_style,fine,bertopic_style_fine,980.0,2.9912260756924947
bertopic_style,fine,bertopic_style_fine,131.0,2.1172712956557644
bertopic_style,fine,bertopic_style_fine,150.0,2.1760912590556813
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,74.0,1.8692317197309762
bertopic_style,fine,bertopic_style_fine,114.0,2.0569048513364727
bertopic_style,fine,bertopic_style_fine,122.0,2.0863598306747484
bertopic_style,fine,bertopic_style_fine,353.0,2.5477747053878224
bertopic_style,fine,bertopic_style_fine,64.0,1.806179973983887
bertopic_style,fine,bertopic_style_fine,128.0,2.1072099696478683
bertopic_style,fine,bertopic_style_fine,105.0,2.0211892990699383
bertopic_style,fine,bertopic_style_fine,152.0,2.1818435879447726
bertopic_style,fine,bertopic_style_fine,57.0,1.7558748556724915
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,77.0,1.8864907251724818
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,419.0,2.622214022966295
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,325.0,2.5118833609788744
bertopic_style,fine,bertopic_style_fine,67.0,1.8260748027008264
bertopic_style,fine,bertopic_style_fine,59.0,1.7708520116421442
bertopic_style,fine,bertopic_style_fine,232.0,2.3654879848909
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,108.0,2.03342375548695
bertopic_style,fine,bertopic_style_fine,185.0,2.2671717284030137
bertopic_style,fine,bertopic_style_fine,90.0,1.954242509439325
bertopic_style,fine,bertopic_style_fine,543.0,2.734799829588847
bertopic_style,fine,bertopic_style_fine,122.0,2.0863598306747484
bertopic_style,fine,bertopic_style_fine,203.0,2.307496037913213
bertopic_style,fine,bertopic_style_fine,383.0,2.583198773968623
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,292.0,2.4653828514484184
bertopic_style,fine,bertopic_style_fine,72.0,1.8573324964312685
bertopic_style,fine,bertopic_style_fine,374.0,2.5728716022004803
bertopic_style,fine,bertopic_style_fine,271.0,2.432969290874406
bertopic_style,fine,bertopic_style_fine,307.0,2.4871383754771865
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,180.0,2.255272505103306
bertopic_style,fine,bertopic_style_fine,119.0,2.0755469613925306
bertopic_style,fine,bertopic_style_fine,74.0,1.8692317197309762
bertopic_style,fine,bertopic_style_fine,103.0,2.012837224705172
bertopic_style,fine,bertopic_style_fine,71.0,1.8512583487190752
bertopic_style,fine,bertopic_style_fine,332.0,2.5211380837040362
bertopic_style,fine,bertopic_style_fine,163.0,2.2121876044039577
bertopic_style,fine,bertopic_style_fine,406.0,2.6085260335771943
bertopic_style,fine,bertopic_style_fine,378.0,2.5774917998372255
bertopic_style,fine,bertopic_style_fine,442.0,2.645422269349092
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,132.0,2.12057393120585
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,53.0,1.724275869600789
bertopic_style,fine,bertopic_style_fine,122.0,2.0863598306747484
bertopic_style,fine,bertopic_style_fine,130.0,2.113943352306837
bertopic_style,fine,bertopic_style_fine,346.0,2.5390760987927767
bertopic_style,fine,bertopic_style_fine,89.0,1.9493900066449128
bertopic_style,fine,bertopic_style_fine,104.0,2.0170333392987803
bertopic_style,fine,bertopic_style_fine,244.0,2.387389826338729
bertopic_style,fine,bertopic_style_fine,183.0,2.2624510897304293
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,127.0,2.103803720955957
bertopic_style,fine,bertopic_style_fine,74.0,1.8692317197309762
bertopic_style,fine,bertopic_style_fine,432.0,2.635483746814912
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,638.0,2.8048206787211623
bertopic_style,fine,bertopic_style_fine,50.0,1.6989700043360187
bertopic_style,fine,bertopic_style_fine,381.0,2.5809249756756194
bertopic_style,fine,bertopic_style_fine,232.0,2.3654879848909
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,105.0,2.0211892990699383
bertopic_style,fine,bertopic_style_fine,63.0,1.7993405494535817
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,227.0,2.3560258571931225
bertopic_style,fine,bertopic_style_fine,160.0,2.2041199826559246
bertopic_style,fine,bertopic_style_fine,82.0,1.9138138523837167
bertopic_style,fine,bertopic_style_fine,578.0,2.761927838420529
bertopic_style,fine,bertopic_style_fine,197.0,2.294466226161593
bertopic_style,fine,bertopic_style_fine,224.0,2.3502480183341627
bertopic_style,fine,bertopic_style_fine,152.0,2.1818435879447726
bertopic_style,fine,bertopic_style_fine,55.0,1.7403626894942439
bertopic_style,fine,bertopic_style_fine,231.0,2.3636119798921444
bertopic_style,fine,bertopic_style_fine,113.0,2.0530784434834195
bertopic_style,fine,bertopic_style_fine,313.0,2.4955443375464483
bertopic_style,fine,bertopic_style_fine,94.0,1.9731278535996986
bertopic_style,fine,bertopic_style_fine,79.0,1.8976270912904414
bertopic_style,fine,bertopic_style_fine,85.0,1.9294189257142926
bertopic_style,fine,bertopic_style_fine,148.0,2.1702617153949575
bertopic_style,fine,bertopic_style_fine,78.0,1.8920946026904804
bertopic_style,fine,bertopic_style_fine,125.0,2.0969100130080562
bertopic_style,fine,bertopic_style_fine,82.0,1.9138138523837167
bertopic_style,fine,bertopic_style_fine,113.0,2.0530784434834195
bertopic_style,fine,bertopic_style_fine,409.0,2.611723308007342
bertopic_style,fine,bertopic_style_fine,126.0,2.100370545117563
bertopic_style,fine,bertopic_style_fine,115.0,2.060697840353612
bertopic_style,fine,bertopic_style_fine,93.0,1.968482948553935
bertopic_style,fine,bertopic_style_fine,100.0,2.0
bertopic_style,fine,bertopic_style_fine,155.0,2.1903316981702914
bertopic_style,fine,bertopic_style_fine,112.0,2.0492180226701815
bertopic_style,fine,bertopic_style_fine,231.0,2.3636119798921444
bertopic_style,fine,bertopic_style_fine,334.0,2.5237464668115646
bertopic_style,fine,bertopic_style_fine,99.0,1.99563519459755
bertopic_style,fine,bertopic_style_fine,152.0,2.1818435879447726
bertopic_style,fine,bertopic_style_fine,52.0,1.7160033436347992
bertopic_style,fine,bertopic_style_fine,86.0,1.9344984512435677
bertopic_style,fine,bertopic_style_fine,433.0,2.6364878963533656
bertopic_style,fine,bertopic_style_fine,235.0,2.3710678622717363
bertopic_style,fine,bertopic_style_fine,77.0,1.8864907251724818
bertopic_style,fine,bertopic_style_fine,82.0,1.9138138523837167
bertopic_style,fine,bertopic_style_fine,111.0,2.0453229787866576
bertopic_style,fine,bertopic_style_fine,226.0,2.3541084391474008
bertopic_style,fine,bertopic_style_fine,101.0,2.0043213737826426
bertopic_style,fine,bertopic_style_fine,233.0,2.367355921026019
bertopic_style,fine,bertopic_style_fine,646.0,2.8102325179950842
bertopic_style,fine,bertopic_style_fine,71.0,1.8512583487190752
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,119.0,2.0755469613925306
bertopic_style,fine,bertopic_style_fine,51.0,1.7075701760979363
bertopic_style,fine,bertopic_style_fine,368.0,2.5658478186735176
bertopic_style,fine,bertopic_style_fine,110.0,2.041392685158225
bertopic_style,fine,bertopic_style_fine,81.0,1.9084850188786497
bertopic_style,fine,bertopic_style_fine,102.0,2.0086001717619175
bertopic_style,fine,bertopic_style_fine,203.0,2.307496037913213
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
bertopic_style,fine,bertopic_style_fine,295.0,2.469822015978163
bertopic_style,fine,bertopic_style_fine,215.0,2.3324384599156054
bertopic_style,fine,bertopic_style_fine,679.0,2.8318697742805017
bertopic_style,fine,bertopic_style_fine,172.0,2.2355284469075487
bertopic_style,fine,bertopic_style_fine,94.0,1.9731278535996986
bertopic_style,fine,bertopic_style_fine,147.0,2.167317334748176
bertopic_style,fine,bertopic_style_fine,95.0,1.9777236052888478
bertopic_style,fine,bertopic_style_fine,161.0,2.2068258760318495
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,154.0,2.187520720836463
bertopic_style,fine,bertopic_style_fine,556.0,2.7450747915820575
bertopic_style,fine,bertopic_style_fine,128.0,2.1072099696478683
bertopic_style,fine,bertopic_style_fine,115.0,2.060697840353612
bertopic_style,fine,bertopic_style_fine,207.0,2.315970345456918
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,69.0,1.8388490907372552
bertopic_style,fine,bertopic_style_fine,168.0,2.225309281725863
bertopic_style,fine,bertopic_style_fine,88.0,1.9444826721501687
bertopic_style,fine,bertopic_style_fine,115.0,2.060697840353612
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,81.0,1.9084850188786497
bertopic_style,fine,bertopic_style_fine,53.0,1.724275869600789
bertopic_style,fine,bertopic_style_fine,207.0,2.315970345456918
bertopic_style,fine,bertopic_style_fine,91.0,1.9590413923210936
bertopic_style,fine,bertopic_style_fine,57.0,1.7558748556724915
bertopic_style,fine,bertopic_style_fine,93.0,1.968482948553935
bertopic_style,fine,bertopic_style_fine,272.0,2.4345689040341987
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,194.0,2.287801729930226
bertopic_style,fine,bertopic_style_fine,73.0,1.863322860120456
bertopic_style,fine,bertopic_style_fine,181.0,2.2576785748691846
bertopic_style,fine,bertopic_style_fine,70.0,1.845098040014257
bertopic_style,fine,bertopic_style_fine,645.0,2.8095597146352675
bertopic_style,fine,bertopic_style_fine,109.0,2.037426497940624
bertopic_style,fine,bertopic_style_fine,182.0,2.2600713879850747
bertopic_style,fine,bertopic_style_fine,551.0,2.741151598851785
bertopic_style,fine,bertopic_style_fine,50.0,1.6989700043360187
bertopic_style,fine,bertopic_style_fine,134.0,2.1271047983648077
bertopic_style,fine,bertopic_style_fine,240.0,2.380211241711606
bertopic_style,fine,bertopic_style_fine,249.0,2.3961993470957363
bertopic_style,fine,bertopic_style_fine,92.0,1.9637878273455553
bertopic_style,fine,bertopic_style_fine,70.0,1.845098040014257
bertopic_style,fine,bertopic_style_fine,107.0,2.0293837776852097
bertopic_style,fine,bertopic_style_fine,198.0,2.296665190261531
bertopic_style,fine,bertopic_style_fine,1056.0,3.0236639181977933
bertopic_style,fine,bertopic_style_fine,597.0,2.775974331129369
bertopic_style,fine,bertopic_style_fine,195.0,2.290034611362518
bertopic_style,fine,bertopic_style_fine,110.0,2.041392685158225
bertopic_style,fine,bertopic_style_fine,397.0,2.598790506763115
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,214.0,2.330413773349191
bertopic_style,fine,bertopic_style_fine,66.0,1.8195439355418688
bertopic_style,fine,bertopic_style_fine,100.0,2.0
bertopic_style,fine,bertopic_style_fine,68.0,1.8325089127062364
bertopic_style,fine,bertopic_style_fine,58.0,1.7634279935629373
bertopic_style,fine,bertopic_style_fine,182.0,2.2600713879850747
bertopic_style,fine,bertopic_style_fine,235.0,2.3710678622717363
bertopic_style,fine,bertopic_style_fine,417.0,2.6201360549737576
bertopic_style,fine,bertopic_style_fine,185.0,2.2671717284030137
bertopic_style,fine,bertopic_style_fine,504.0,2.7024305364455254
bertopic_style,fine,bertopic_style_fine,368.0,2.5658478186735176
bertopic_style,fine,bertopic_style_fine,89.0,1.9493900066449128
bertopic_style,fine,bertopic_style_fine,54.0,1.7323937598229686
bertopic_style,fine,bertopic_style_fine,64.0,1.806179973983887
bertopic_style,fine,bertopic_style_fine,180.0,2.255272505103306
bertopic_style,fine,bertopic_style_fine,53.0,1.724275869600789
bertopic_style,fine,bertopic_style_fine,61.0,1.7853298350107671
bertopic_style,fine,bertopic_style_fine,65.0,1.8129133566428555
